customer_id,prob,default
106215,0.81,1
106216,0.93,1
106217,0.72,1
106218,0.72,1
106219,0.72,1
106220,0.25,0
106221,0.77,1
106222,0.89,1
106223,0.32,1
106224,0.82,1
106225,0.98,1
106226,0.81,1
106227,0.32,1
106228,0.29,1
106229,0.75,1
106230,0.83,1
106231,0.7,1
106232,0.34,1
106233,0.58,1
106234,0.48,1
106235,0.66,1
106236,0.38,1
106237,0.35,1
106238,0.81,1
106239,0.64,1
106240,0.79,1
106241,0.97,1
106242,0.64,1
106243,0.93,1
106244,0.88,1
106245,0.61,1
106246,0.62,1
106247,0.97,1
106248,0.43,1
106249,0.79,1
106250,0.99,1
106251,0.46,1
106252,0.6,1
106253,0.3,1
106254,0.34,1
106255,0.47,1
106256,0.32,1
106257,0.85,1
106258,0.81,1
106259,0.51,1
106260,0.78,1
106261,0.56,1
106262,0.85,1
106263,0.35,1
106264,0.48,1
106265,0.71,1
106266,0.71,1
106267,0.93,1
106268,0.15,0
106269,0.66,1
106270,0.85,1
106271,0.69,1
106272,0.81,1
106273,0.47,1
106274,0.43,1
106275,0.79,1
106276,0.64,1
106277,0.16,0
106278,0.95,1
106279,0.85,1
106280,0.51,1
106281,0.51,1
106282,0.36,1
106283,0.69,1
106284,0.83,1
106285,0.64,1
106286,0.9,1
106287,0.47,1
106288,0.56,1
106289,0.88,1
106290,0.58,1
106291,0.92,1
106292,0.69,1
106293,0.56,1
106294,0.73,1
106295,0.73,1
106296,0.82,1
106297,0.44,1
106298,0.53,1
106299,0.58,1
106300,0.19,0
106301,0.9,1
106302,0.82,1
106303,0.42,1
106304,0.71,1
106305,0.82,1
106306,0.75,1
106307,0.94,1
106308,0.92,1
106309,0.44,1
106310,0.33,1
106311,0.41,1
106312,0.3,1
106313,0.73,1
106314,0.59,1
106315,0.51,1
106316,0.35,1
106317,0.61,1
106318,0.64,1
106319,0.55,1
106320,0.63,1
106321,0.98,1
106322,0.38,1
106323,0.92,1
106324,0.4,1
106325,0.68,1
106326,0.95,1
106327,0.8,1
106328,0.71,1
106329,0.34,1
106330,0.59,1
106331,0.61,1
106332,0.22,0
106333,0.83,1
106334,0.5,1
106335,0.72,1
106336,0.65,1
106337,0.42,1
106338,0.39,1
106339,0.59,1
106340,0.62,1
106341,0.37,1
106342,0.33,1
106343,0.62,1
106344,0.87,1
106345,0.73,1
106346,0.67,1
106347,0.4,1
106348,0.67,1
106349,0.69,1
106350,0.61,1
106351,0.76,1
106352,0.73,1
106353,0.41,1
106354,0.84,1
106355,0.63,1
106356,0.9,1
106357,0.57,1
106358,0.47,1
106359,0.59,1
106360,0.9,1
106361,0.91,1
106362,0.52,1
106363,0.85,1
106364,0.84,1
106365,0.62,1
106366,0.98,1
106367,0.53,1
106368,0.86,1
106369,0.38,1
106370,0.98,1
106371,0.97,1
106372,0.82,1
106373,0.75,1
106374,0.97,1
106375,0.95,1
106376,0.54,1
106377,0.98,1
106378,0.88,1
106379,0.98,1
106380,0.91,1
106381,0.51,1
106382,0.38,1
106383,0.72,1
106384,0.39,1
106385,0.37,1
106386,0.34,1
106387,1.0,1
106388,0.42,1
106389,0.71,1
106390,0.98,1
106391,0.31,1
106392,0.72,1
106393,0.63,1
106394,0.89,1
106395,0.56,1
106396,0.81,1
106397,0.78,1
106398,0.92,1
106399,0.78,1
106400,0.38,1
106401,0.68,1
106402,1.0,1
106403,0.74,1
106404,0.63,1
106405,0.99,1
106406,0.81,1
106407,0.82,1
106408,0.75,1
106409,0.77,1
106410,0.82,1
106411,0.99,1
106412,0.69,1
106413,0.8,1
106414,0.8,1
106415,0.28,1
106416,0.84,1
106417,0.59,1
106418,0.28,1
106419,0.56,1
106420,0.29,1
106421,0.95,1
106422,0.34,1
106423,0.76,1
106424,0.85,1
106425,0.58,1
106426,0.83,1
106427,0.24,0
106428,0.9,1
106429,0.98,1
106430,0.42,1
106431,0.7,1
106432,0.74,1
106433,0.65,1
106434,0.88,1
106435,0.83,1
106436,0.83,1
106437,0.74,1
106438,0.89,1
106439,0.58,1
106440,0.42,1
106441,0.93,1
106442,0.57,1
106443,0.53,1
106444,0.36,1
106445,0.61,1
106446,0.61,1
106447,0.63,1
106448,0.96,1
106449,0.8,1
106450,0.42,1
106451,0.46,1
106452,0.85,1
106453,0.69,1
106454,0.8,1
106455,0.67,1
106456,0.91,1
106457,0.32,1
106458,0.67,1
106459,0.43,1
106460,0.89,1
106461,0.5,1
106462,0.13,0
106463,0.62,1
106464,0.94,1
106465,0.84,1
106466,0.6,1
106467,0.67,1
106468,0.62,1
106469,0.95,1
106470,0.62,1
106471,0.17,0
106472,0.72,1
106473,0.5,1
106474,0.41,1
106475,0.63,1
106476,0.62,1
106477,0.33,1
106478,0.69,1
106479,0.87,1
106480,0.91,1
106481,0.81,1
106482,0.81,1
106483,0.91,1
106484,0.87,1
106485,0.68,1
106486,0.98,1
106487,0.59,1
106488,0.99,1
106489,0.68,1
106490,0.75,1
106491,0.5,1
106492,0.72,1
106493,0.66,1
106494,0.77,1
106495,0.51,1
106496,0.94,1
106497,0.75,1
106498,0.94,1
106499,0.91,1
106500,0.41,1
106501,0.9,1
106502,0.78,1
106503,0.95,1
106504,0.62,1
106505,0.8,1
106506,0.39,1
106507,0.53,1
106508,0.91,1
106509,0.91,1
106510,0.77,1
106511,0.32,1
106512,0.95,1
106513,0.82,1
106514,0.46,1
106515,0.31,1
106516,0.39,1
106517,0.67,1
106518,0.79,1
106519,0.54,1
106520,0.98,1
106521,0.71,1
106522,0.8,1
106523,0.38,1
106524,0.38,1
106525,0.55,1
106526,0.67,1
106527,0.99,1
106528,0.56,1
106529,0.92,1
106530,0.75,1
106531,0.54,1
106532,0.9,1
106533,0.87,1
106534,0.23,0
106535,0.79,1
106536,0.86,1
106537,0.35,1
106538,0.7,1
106539,0.61,1
106540,0.28,1
106541,0.73,1
106542,0.85,1
106543,0.7,1
106544,0.66,1
106545,0.49,1
106546,0.78,1
106547,0.58,1
106548,0.45,1
106549,0.42,1
106550,0.77,1
106551,0.85,1
106552,0.87,1
106553,0.11,0
106554,0.31,1
106555,0.53,1
106556,0.88,1
106557,0.39,1
106558,0.85,1
106559,0.23,0
106560,0.86,1
106561,0.46,1
106562,0.68,1
106563,0.21,0
106564,0.55,1
106565,0.47,1
106566,0.47,1
106567,1.0,1
106568,0.37,1
106569,0.32,1
106570,0.92,1
106571,0.96,1
106572,0.98,1
106573,0.53,1
106574,0.91,1
106575,0.96,1
106576,0.69,1
106577,0.83,1
106578,1.0,1
106579,0.52,1
106580,0.22,0
106581,0.68,1
106582,0.48,1
106583,0.36,1
106584,0.72,1
106585,0.87,1
106586,0.33,1
106587,0.8,1
106588,0.47,1
106589,0.91,1
106590,0.86,1
106591,0.26,1
106592,0.35,1
106593,0.94,1
106594,0.91,1
106595,0.92,1
106596,0.46,1
106597,0.48,1
106598,0.81,1
106599,0.32,1
106600,0.66,1
106601,0.78,1
106602,0.5,1
106603,0.97,1
106604,0.26,1
106605,0.72,1
106606,0.52,1
106607,0.56,1
106608,0.68,1
106609,0.81,1
106610,0.86,1
106611,0.63,1
106612,0.33,1
106613,0.46,1
106614,0.41,1
106615,0.58,1
106616,0.74,1
106617,0.74,1
106618,0.96,1
106619,0.65,1
106620,0.63,1
106621,0.73,1
106622,0.66,1
106623,0.8,1
106624,0.63,1
106625,0.8,1
106626,0.87,1
106627,0.17,0
106628,0.25,0
106629,0.19,0
106630,0.9,1
106631,0.33,1
106632,0.35,1
106633,0.65,1
106634,0.92,1
106635,0.53,1
106636,0.52,1
106637,0.94,1
106638,0.45,1
106639,0.64,1
106640,0.86,1
106641,0.55,1
106642,0.55,1
106643,0.89,1
106644,0.93,1
106645,0.25,0
106646,0.81,1
106647,0.88,1
106648,0.83,1
106649,0.7,1
106650,0.12,0
106651,0.65,1
106652,0.93,1
106653,0.54,1
106654,0.92,1
106655,0.95,1
106656,0.71,1
106657,0.52,1
106658,0.83,1
106659,0.62,1
106660,0.71,1
106661,0.85,1
106662,0.79,1
106663,0.84,1
106664,0.44,1
106665,0.96,1
106666,0.87,1
106667,0.67,1
106668,0.99,1
106669,0.7,1
106670,0.68,1
106671,0.78,1
106672,0.75,1
106673,0.98,1
106674,1.0,1
106675,0.79,1
106676,0.38,1
106677,0.86,1
106678,0.85,1
106679,0.5,1
106680,0.97,1
106681,0.65,1
106682,1.0,1
106683,0.66,1
106684,0.38,1
106685,0.9,1
106686,0.24,0
106687,0.92,1
106688,0.7,1
106689,0.68,1
106690,0.66,1
106691,0.76,1
106692,0.94,1
106693,0.56,1
106694,0.63,1
106695,0.71,1
106696,0.11,0
106697,0.92,1
106698,0.57,1
106699,0.4,1
106700,0.47,1
106701,0.92,1
106702,0.84,1
106703,0.82,1
106704,0.96,1
106705,0.58,1
106706,0.48,1
106707,0.46,1
106708,0.51,1
106709,0.52,1
106710,0.54,1
106711,0.33,1
106712,0.17,0
106713,0.47,1
106714,0.99,1
106715,0.24,0
106716,0.6,1
106717,0.45,1
106718,0.48,1
106719,0.64,1
106720,0.58,1
106721,0.77,1
106722,0.79,1
106723,0.86,1
106724,0.96,1
106725,0.63,1
106726,0.88,1
106727,0.59,1
106728,0.9,1
106729,0.86,1
106730,0.68,1
106731,0.49,1
106732,0.72,1
106733,0.74,1
106734,0.71,1
106735,0.53,1
106736,0.57,1
106737,0.14,0
106738,0.97,1
106739,0.96,1
106740,0.44,1
106741,0.89,1
106742,0.59,1
106743,0.47,1
106744,0.89,1
106745,0.46,1
106746,0.54,1
106747,0.78,1
106748,0.51,1
106749,0.43,1
106750,0.57,1
106751,0.18,0
106752,0.74,1
106753,0.87,1
106754,0.95,1
106755,0.63,1
106756,0.74,1
106757,0.79,1
106758,0.86,1
106759,0.77,1
106760,0.36,1
106761,0.45,1
106762,0.3,1
106763,0.47,1
106764,0.74,1
106765,0.67,1
106766,0.7,1
106767,0.63,1
106768,0.86,1
106769,0.35,1
106770,0.95,1
106771,0.8,1
106772,0.97,1
106773,0.32,1
106774,0.61,1
106775,0.73,1
106776,0.82,1
106777,0.76,1
106778,0.43,1
106779,0.35,1
106780,0.66,1
106781,0.93,1
106782,0.56,1
106783,0.36,1
106784,0.33,1
106785,0.69,1
106786,0.84,1
106787,0.62,1
106788,0.78,1
106789,0.68,1
106790,0.3,1
106791,0.71,1
106792,0.63,1
106793,0.45,1
106794,0.81,1
106795,0.83,1
106796,0.94,1
106797,0.4,1
106798,0.93,1
106799,0.98,1
106800,0.59,1
106801,0.37,1
106802,0.74,1
106803,0.45,1
106804,0.55,1
106805,0.76,1
106806,0.53,1
106807,0.65,1
106808,0.36,1
106809,0.72,1
106810,0.54,1
106811,0.3,1
106812,0.64,1
106813,0.62,1
106814,0.87,1
106815,0.93,1
106816,0.52,1
106817,0.41,1
106818,0.48,1
106819,0.93,1
106820,0.35,1
106821,0.31,1
106822,0.83,1
106823,0.46,1
106824,0.79,1
106825,0.78,1
106826,0.51,1
106827,0.83,1
106828,0.35,1
106829,0.51,1
106830,0.72,1
106831,0.5,1
106832,0.91,1
106833,0.96,1
106834,0.38,1
106835,0.71,1
106836,0.77,1
106837,0.55,1
106838,0.71,1
106839,0.51,1
106840,0.79,1
106841,0.69,1
106842,0.36,1
106843,0.21,0
106844,0.74,1
106845,0.35,1
106846,0.24,0
106847,0.93,1
106848,0.7,1
106849,0.51,1
106850,0.6,1
106851,0.35,1
106852,0.3,1
106853,0.95,1
106854,0.13,0
106855,0.84,1
106856,0.43,1
106857,0.98,1
106858,0.86,1
106859,0.83,1
106860,0.71,1
106861,0.92,1
106862,0.61,1
106863,0.64,1
106864,0.6,1
106865,0.76,1
106866,0.57,1
106867,0.35,1
106868,0.9,1
106869,0.99,1
106870,0.49,1
106871,0.55,1
106872,0.6,1
106873,0.67,1
106874,0.06,0
106875,0.97,1
106876,0.88,1
106877,0.6,1
106878,0.76,1
106879,0.28,1
106880,0.93,1
106881,0.6,1
106882,0.85,1
106883,0.6,1
106884,0.79,1
106885,0.69,1
106886,0.75,1
106887,0.5,1
106888,0.49,1
106889,0.51,1
106890,0.55,1
106891,0.77,1
106892,0.51,1
106893,0.6,1
106894,0.68,1
106895,0.5,1
106896,0.57,1
106897,0.28,1
106898,0.83,1
106899,0.31,1
106900,0.44,1
106901,0.64,1
106902,0.63,1
106903,0.49,1
106904,0.89,1
106905,0.76,1
106906,0.52,1
106907,0.83,1
106908,0.71,1
106909,0.36,1
106910,0.98,1
106911,0.65,1
106912,0.56,1
106913,0.93,1
106914,0.9,1
106915,0.23,0
106916,0.61,1
106917,0.35,1
106918,0.5,1
106919,0.68,1
106920,0.7,1
106921,0.39,1
106922,0.59,1
106923,0.99,1
106924,0.58,1
106925,0.68,1
106926,0.69,1
106927,0.63,1
106928,0.23,0
106929,0.23,0
106930,0.89,1
106931,0.73,1
106932,0.69,1
106933,0.79,1
106934,0.96,1
106935,0.81,1
106936,0.9,1
106937,0.78,1
106938,0.59,1
106939,0.41,1
106940,0.75,1
106941,0.74,1
106942,0.86,1
106943,0.8,1
106944,0.57,1
106945,0.68,1
106946,0.27,1
106947,0.28,1
106948,0.84,1
106949,0.72,1
106950,0.42,1
106951,0.7,1
106952,0.26,1
106953,0.6,1
106954,0.48,1
106955,0.81,1
106956,0.81,1
106957,0.86,1
106958,0.98,1
106959,0.9,1
106960,0.4,1
106961,0.79,1
106962,0.26,1
106963,0.19,0
106964,0.85,1
106965,0.98,1
106966,0.97,1
106967,0.38,1
106968,0.58,1
106969,0.45,1
106970,0.79,1
106971,0.79,1
106972,0.78,1
106973,0.95,1
106974,0.51,1
106975,0.75,1
106976,0.8,1
106977,0.94,1
106978,0.88,1
106979,0.69,1
106980,0.76,1
106981,0.85,1
106982,0.49,1
106983,0.59,1
106984,0.91,1
106985,0.18,0
106986,0.89,1
106987,0.88,1
106988,0.83,1
106989,0.78,1
106990,0.7,1
106991,0.73,1
106992,0.29,1
106993,0.83,1
106994,0.61,1
106995,0.66,1
106996,0.94,1
106997,0.66,1
106998,0.96,1
106999,0.36,1
107000,0.64,1
107001,0.93,1
107002,0.34,1
107003,0.33,1
107004,0.53,1
107005,0.59,1
107006,0.89,1
107007,0.85,1
107008,0.5,1
107009,0.95,1
107010,0.87,1
107011,0.8,1
107012,0.66,1
107013,0.84,1
107014,0.22,0
107015,0.54,1
107016,0.68,1
107017,0.8,1
107018,0.87,1
107019,0.76,1
107020,0.62,1
107021,0.58,1
107022,0.99,1
107023,0.97,1
107024,0.54,1
107025,0.38,1
107026,0.96,1
107027,0.85,1
107028,0.74,1
107029,0.45,1
107030,0.31,1
107031,0.41,1
107032,0.87,1
107033,0.84,1
107034,0.84,1
107035,0.94,1
107036,0.59,1
107037,0.67,1
107038,0.72,1
107039,0.66,1
107040,0.85,1
107041,0.9,1
107042,0.71,1
107043,0.8,1
107044,0.15,0
107045,0.45,1
107046,0.94,1
107047,0.38,1
107048,0.54,1
107049,0.82,1
107050,0.26,1
107051,0.67,1
107052,0.64,1
107053,0.87,1
107054,0.63,1
107055,0.78,1
107056,0.9,1
107057,0.57,1
107058,0.61,1
107059,0.9,1
107060,0.73,1
107061,0.8,1
107062,0.85,1
107063,0.76,1
107064,0.34,1
107065,0.94,1
107066,0.65,1
107067,0.92,1
107068,0.82,1
107069,0.7,1
107070,0.62,1
107071,0.86,1
107072,0.72,1
107073,0.61,1
107074,0.94,1
107075,0.63,1
107076,0.59,1
107077,0.59,1
107078,0.96,1
107079,0.43,1
107080,0.97,1
107081,0.84,1
107082,0.3,1
107083,0.55,1
107084,0.89,1
107085,0.55,1
107086,0.42,1
107087,0.41,1
107088,0.94,1
107089,0.56,1
107090,1.0,1
107091,0.53,1
107092,0.92,1
107093,0.71,1
107094,0.43,1
107095,0.97,1
107096,0.4,1
107097,0.79,1
107098,0.54,1
107099,0.27,1
107100,0.75,1
107101,0.86,1
107102,0.71,1
107103,0.27,1
107104,0.37,1
107105,0.64,1
107106,0.06,0
107107,0.7,1
107108,0.72,1
107109,0.84,1
107110,0.49,1
107111,0.83,1
107112,0.8,1
107113,0.93,1
107114,0.85,1
107115,0.95,1
107116,0.77,1
107117,0.53,1
107118,0.52,1
107119,0.72,1
107120,0.22,0
107121,0.31,1
107122,0.74,1
107123,0.77,1
107124,0.4,1
107125,0.72,1
107126,0.96,1
107127,0.82,1
107128,0.57,1
107129,0.21,0
107130,0.12,0
107131,1.0,1
107132,0.31,1
107133,0.68,1
107134,0.53,1
107135,0.83,1
107136,0.34,1
107137,0.43,1
107138,0.66,1
107139,0.79,1
107140,0.67,1
107141,0.67,1
107142,0.12,0
107143,0.82,1
107144,0.87,1
107145,0.18,0
107146,0.61,1
107147,0.95,1
107148,0.27,1
107149,0.97,1
107150,0.94,1
107151,0.83,1
107152,0.64,1
107153,0.17,0
107154,0.8,1
107155,0.37,1
107156,0.84,1
107157,0.77,1
107158,0.56,1
107159,0.95,1
107160,0.63,1
107161,0.66,1
107162,0.44,1
107163,0.59,1
107164,0.33,1
107165,0.88,1
107166,0.75,1
107167,0.83,1
107168,0.36,1
107169,0.84,1
107170,0.67,1
107171,0.62,1
107172,0.38,1
107173,0.93,1
107174,0.41,1
107175,0.52,1
107176,0.68,1
107177,0.33,1
107178,0.65,1
107179,0.37,1
107180,0.22,0
107181,0.26,1
107182,0.98,1
107183,0.89,1
107184,0.51,1
107185,0.43,1
107186,0.86,1
107187,0.83,1
107188,0.88,1
107189,0.61,1
107190,0.8,1
107191,0.47,1
107192,0.63,1
107193,0.49,1
107194,0.69,1
107195,0.39,1
107196,0.35,1
107197,0.93,1
107198,0.64,1
107199,0.72,1
107200,0.86,1
107201,0.89,1
107202,0.91,1
107203,0.81,1
107204,0.8,1
107205,0.74,1
107206,0.34,1
107207,0.94,1
107208,0.11,0
107209,0.68,1
107210,0.99,1
107211,0.5,1
107212,0.26,1
107213,0.8,1
107214,0.91,1
107215,0.42,1
107216,0.3,1
107217,0.27,1
107218,0.25,0
107219,0.55,1
107220,0.61,1
107221,0.52,1
107222,0.79,1
107223,0.96,1
107224,0.56,1
107225,0.8,1
107226,0.82,1
107227,0.86,1
107228,0.76,1
107229,0.38,1
107230,0.36,1
107231,0.58,1
107232,0.65,1
107233,0.77,1
107234,0.43,1
107235,0.25,0
107236,0.39,1
107237,0.26,1
107238,0.71,1
107239,0.64,1
107240,0.4,1
107241,0.65,1
107242,0.36,1
107243,0.7,1
107244,0.96,1
107245,0.48,1
107246,0.35,1
107247,0.82,1
107248,0.24,0
107249,0.81,1
107250,0.99,1
107251,0.78,1
107252,0.94,1
107253,0.74,1
107254,0.85,1
107255,0.52,1
107256,0.84,1
107257,0.58,1
107258,0.92,1
107259,0.98,1
107260,0.73,1
107261,0.39,1
107262,0.82,1
107263,0.49,1
107264,0.95,1
107265,0.29,1
107266,0.86,1
107267,0.33,1
107268,0.45,1
107269,0.32,1
107270,0.88,1
107271,0.52,1
107272,0.96,1
107273,0.37,1
107274,0.48,1
107275,0.96,1
107276,0.73,1
107277,0.95,1
107278,0.64,1
107279,0.81,1
107280,0.8,1
107281,0.87,1
107282,0.72,1
107283,0.61,1
107284,0.84,1
107285,0.62,1
107286,0.83,1
107287,0.32,1
107288,0.83,1
107289,0.83,1
107290,0.55,1
107291,0.65,1
107292,0.55,1
107293,0.89,1
107294,0.88,1
107295,0.76,1
107296,0.78,1
107297,0.62,1
107298,0.28,1
107299,0.73,1
107300,0.38,1
107301,0.71,1
107302,0.52,1
107303,0.72,1
107304,0.11,0
107305,0.42,1
107306,0.93,1
107307,0.79,1
107308,0.71,1
107309,0.96,1
107310,0.48,1
107311,0.36,1
107312,0.33,1
107313,0.92,1
107314,0.42,1
107315,0.52,1
107316,0.83,1
107317,0.68,1
107318,0.73,1
107319,0.98,1
107320,0.75,1
107321,0.89,1
107322,0.58,1
107323,0.47,1
107324,0.77,1
107325,0.34,1
107326,0.93,1
107327,0.32,1
107328,0.76,1
107329,0.6,1
107330,0.39,1
107331,0.73,1
107332,0.36,1
107333,0.84,1
107334,0.99,1
107335,0.58,1
107336,0.74,1
107337,0.84,1
107338,0.59,1
107339,0.5,1
107340,0.54,1
107341,0.37,1
107342,0.36,1
107343,0.91,1
107344,0.47,1
107345,0.81,1
107346,0.96,1
107347,0.78,1
107348,0.56,1
107349,0.06,0
107350,0.72,1
107351,0.8,1
107352,0.7,1
107353,0.46,1
107354,0.8,1
107355,0.8,1
107356,0.97,1
107357,0.68,1
107358,0.58,1
107359,0.98,1
107360,0.69,1
107361,0.66,1
107362,0.94,1
107363,0.44,1
107364,0.65,1
107365,0.44,1
107366,0.91,1
107367,0.74,1
107368,0.85,1
107369,0.29,1
107370,0.68,1
107371,0.66,1
107372,0.4,1
107373,0.3,1
107374,0.44,1
107375,0.49,1
107376,0.81,1
107377,0.39,1
107378,0.88,1
107379,0.99,1
107380,0.76,1
107381,0.09,0
107382,0.6,1
107383,0.66,1
107384,0.52,1
107385,0.6,1
107386,0.91,1
107387,0.18,0
107388,0.71,1
107389,0.95,1
107390,0.42,1
107391,0.64,1
107392,0.65,1
107393,0.14,0
107394,0.81,1
107395,0.31,1
107396,0.84,1
107397,0.98,1
107398,0.91,1
107399,0.95,1
107400,0.78,1
107401,0.72,1
107402,0.87,1
107403,0.96,1
107404,0.83,1
107405,0.99,1
107406,0.33,1
107407,0.93,1
107408,0.92,1
107409,0.39,1
107410,0.68,1
107411,0.86,1
107412,0.48,1
107413,0.69,1
107414,0.79,1
107415,0.35,1
107416,0.84,1
107417,0.83,1
107418,0.81,1
107419,0.78,1
107420,0.45,1
107421,0.66,1
107422,0.65,1
107423,0.52,1
107424,0.97,1
107425,0.61,1
107426,0.98,1
107427,0.87,1
107428,0.78,1
107429,0.9,1
107430,0.98,1
107431,0.83,1
107432,0.89,1
107433,0.63,1
107434,0.62,1
107435,0.62,1
107436,0.9,1
107437,0.92,1
107438,0.67,1
107439,0.62,1
107440,0.72,1
107441,0.72,1
107442,0.95,1
107443,0.95,1
107444,1.0,1
107445,0.87,1
107446,0.29,1
107447,0.91,1
107448,0.44,1
107449,0.47,1
107450,0.97,1
107451,0.28,1
107452,0.45,1
107453,0.81,1
107454,0.37,1
107455,0.51,1
107456,0.36,1
107457,0.47,1
107458,0.31,1
107459,0.78,1
107460,0.83,1
107461,0.45,1
107462,0.37,1
107463,0.39,1
107464,0.44,1
107465,0.65,1
107466,0.92,1
107467,0.63,1
107468,0.5,1
107469,0.31,1
107470,0.91,1
107471,0.68,1
107472,0.83,1
107473,0.6,1
107474,0.51,1
107475,0.44,1
107476,0.39,1
107477,0.74,1
107478,0.74,1
107479,0.68,1
107480,0.52,1
107481,0.86,1
107482,0.34,1
107483,0.22,0
107484,0.76,1
107485,0.95,1
107486,0.95,1
107487,0.07,0
107488,0.6,1
107489,0.42,1
107490,0.84,1
107491,0.96,1
107492,0.58,1
107493,0.38,1
107494,0.8,1
107495,0.65,1
107496,0.79,1
107497,0.98,1
107498,0.7,1
107499,0.2,0
107500,0.18,0
107501,0.48,1
107502,0.96,1
107503,0.56,1
107504,0.86,1
107505,0.65,1
107506,0.49,1
107507,0.66,1
107508,0.73,1
107509,0.86,1
107510,0.57,1
107511,0.75,1
107512,0.57,1
107513,0.46,1
107514,0.96,1
107515,0.79,1
107516,0.29,1
107517,0.84,1
107518,0.92,1
107519,0.43,1
107520,0.81,1
107521,0.53,1
107522,0.77,1
107523,0.25,0
107524,0.4,1
107525,0.53,1
107526,0.48,1
107527,0.43,1
107528,0.19,0
107529,0.45,1
107530,0.55,1
107531,0.92,1
107532,0.8,1
107533,0.63,1
107534,0.62,1
107535,0.66,1
107536,0.81,1
107537,0.29,1
107538,0.47,1
107539,0.5,1
107540,0.57,1
107541,0.62,1
107542,0.4,1
107543,0.75,1
107544,0.98,1
107545,0.52,1
107546,0.87,1
107547,0.75,1
107548,0.48,1
107549,0.76,1
107550,0.95,1
107551,0.81,1
107552,0.14,0
107553,0.78,1
107554,0.46,1
107555,0.28,1
107556,0.85,1
107557,0.82,1
107558,0.73,1
107559,0.68,1
107560,0.43,1
107561,0.74,1
107562,0.77,1
107563,0.9,1
107564,0.47,1
107565,0.71,1
107566,0.56,1
107567,0.19,0
107568,0.34,1
107569,0.42,1
107570,0.56,1
107571,0.82,1
107572,0.79,1
107573,0.79,1
107574,0.08,0
107575,0.9,1
107576,0.75,1
107577,0.88,1
107578,0.29,1
107579,0.22,0
107580,0.98,1
107581,0.5,1
107582,0.45,1
107583,0.84,1
107584,0.9,1
107585,0.41,1
107586,0.35,1
107587,0.84,1
107588,0.89,1
107589,0.67,1
107590,0.47,1
107591,0.55,1
107592,0.58,1
107593,0.46,1
107594,0.62,1
107595,0.73,1
107596,0.16,0
107597,0.9,1
107598,0.54,1
107599,0.59,1
107600,0.94,1
107601,0.67,1
107602,0.51,1
107603,0.82,1
107604,0.74,1
107605,0.72,1
107606,0.85,1
107607,0.31,1
107608,0.61,1
107609,0.72,1
107610,0.91,1
107611,0.32,1
107612,0.5,1
107613,0.91,1
107614,0.9,1
107615,0.75,1
107616,0.53,1
107617,0.61,1
107618,0.85,1
107619,0.73,1
107620,0.94,1
107621,0.27,1
107622,1.0,1
107623,0.19,0
107624,0.73,1
107625,0.91,1
107626,0.99,1
107627,0.76,1
107628,0.48,1
107629,0.98,1
107630,0.76,1
107631,0.6,1
107632,0.57,1
107633,0.52,1
107634,0.52,1
107635,0.77,1
107636,0.49,1
107637,0.94,1
107638,0.59,1
107639,0.9,1
107640,0.77,1
107641,0.23,0
107642,0.56,1
107643,0.92,1
107644,0.68,1
107645,0.42,1
107646,0.2,0
107647,0.92,1
107648,0.38,1
107649,0.41,1
107650,0.27,1
107651,0.61,1
107652,0.2,0
107653,0.59,1
107654,0.54,1
107655,0.86,1
107656,0.29,1
107657,0.98,1
107658,0.71,1
107659,0.72,1
107660,0.5,1
107661,0.58,1
107662,0.45,1
107663,0.68,1
107664,0.71,1
107665,0.68,1
107666,0.59,1
107667,0.5,1
107668,0.73,1
107669,0.36,1
107670,0.8,1
107671,0.79,1
107672,0.49,1
107673,0.38,1
107674,0.59,1
107675,0.89,1
107676,0.71,1
107677,0.53,1
107678,0.32,1
107679,0.82,1
107680,0.85,1
107681,0.36,1
107682,0.93,1
107683,0.41,1
107684,0.8,1
107685,0.93,1
107686,0.24,0
107687,0.91,1
107688,0.25,0
107689,0.29,1
107690,0.85,1
107691,0.72,1
107692,0.77,1
107693,0.73,1
107694,0.44,1
107695,0.75,1
107696,0.98,1
107697,0.42,1
107698,0.75,1
107699,0.73,1
107700,0.91,1
107701,0.32,1
107702,0.44,1
107703,0.98,1
107704,0.15,0
107705,0.52,1
107706,0.18,0
107707,0.69,1
107708,0.59,1
107709,0.39,1
107710,0.85,1
107711,0.44,1
107712,0.49,1
107713,0.86,1
107714,0.79,1
107715,0.61,1
107716,0.16,0
107717,0.33,1
107718,0.98,1
107719,0.9,1
107720,0.85,1
107721,0.53,1
107722,0.85,1
107723,0.76,1
107724,0.43,1
107725,0.87,1
107726,0.54,1
107727,0.52,1
107728,0.55,1
107729,0.7,1
107730,0.96,1
107731,0.33,1
107732,0.92,1
107733,0.66,1
107734,0.64,1
107735,0.64,1
107736,0.17,0
107737,0.91,1
107738,0.67,1
107739,0.43,1
107740,0.6,1
107741,0.58,1
107742,0.73,1
107743,0.43,1
107744,0.9,1
107745,0.87,1
107746,0.92,1
107747,0.64,1
107748,0.41,1
107749,0.93,1
107750,0.74,1
107751,0.87,1
107752,0.6,1
107753,0.76,1
107754,0.37,1
107755,0.46,1
107756,0.29,1
107757,0.95,1
107758,0.85,1
107759,0.76,1
107760,0.99,1
107761,0.69,1
107762,0.62,1
107763,0.9,1
107764,0.91,1
107765,0.96,1
107766,0.69,1
107767,0.41,1
107768,0.61,1
